id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,country,city,icao_code,iata_code,State,timezone
3442,KCDC,medium_airport,Cedar City Regional Airport,37.701000213623,-113.098999023437,5622,US,Cedar City,KCDC,CDC,UT,America/Denver
19474,KCDR,medium_airport,Chadron Municipal Airport,42.837601,-103.095001,3297,US,Chadron,KCDR,CDR,NE,America/Denver
19475,KCDS,medium_airport,Childress Municipal Airport,34.4337997437,-100.288002014,1954,US,Childress,KCDS,CDS,TX,America/Chicago
3443,KCEC,medium_airport,Jack Mc Namara Field Airport,41.778929,-124.236403,61,US,Crescent City,KCEC,CEC,CA,America/Los_Angeles
3444,KCEF,medium_airport,Westover Metropolitan Airport / Westover Air Reserve Base,42.194,-72.534798,241,US,Chicopee,,CEF,MA,America/New_York
3445,KCEW,medium_airport,Bob Sikes Airport,30.778799057,-86.522102356,213,US,Crestview,KCEW,CEW,FL,America/Chicago
19482,KCEZ,medium_airport,Cortez Municipal Airport,37.303001,-108.627998,5918,US,Cortez,KCEZ,CEZ,CO,America/Denver
3446,KCGF,medium_airport,Cuyahoga County Airport,41.5651016235,-81.4863967896,879,US,Cleveland,KCGF,CGF,OH,America/New_York
3447,KCGI,medium_airport,Cape Girardeau Regional Airport,37.2253,-89.570801,342,US,Cape Girardeau,KCGI,CGI,MO,America/Chicago
3448,KCHA,medium_airport,Chattanooga Metropolitan Airport (Lovell Field),35.035301,-85.203796,683,US,Chattanooga,KCHA,CHA,TN,America/New_York
3449,KCHO,medium_airport,Charlottesville Albemarle Airport,38.1385993957519,-78.4529037475586,639,US,Charlottesville,KCHO,CHO,VA,America/New_York
3452,KCIU,medium_airport,Chippewa County International Airport,46.242038,-84.462082,800,US,Kincheloe,KCIU,CIU,MI,America/Detroit
3453,KCKB,medium_airport,North Central West Virginia Airport,39.2966,-80.228104,1217,US,Bridgeport,KCKB,CKB,WV,America/New_York
3455,KCLL,medium_airport,Easterwood Field,30.5886,-96.3638,320,US,College Station,KCLL,CLL,TX,America/Chicago
3456,KCLM,medium_airport,William R Fairchild International Airport,48.120201,-123.5,291,US,Port Angeles,KCLM,CLM,WA,America/Los_Angeles
19517,KCMA,medium_airport,Camarillo International Airport,34.213699,-119.094002,77,US,Camarillo,,CMA,CA,America/Los_Angeles
3459,KCMI,medium_airport,University of Illinois Willard Airport,40.039819,-88.276249,755,US,Savoy,KCMI,CMI,IL,America/Chicago
3460,KCMX,medium_airport,Houghton County Memorial Airport,47.168399810791,-88.4890975952148,1095,US,Hancock,KCMX,CMX,MI,America/Detroit
3461,KCNM,medium_airport,Cavern City Air Terminal,32.3375015258789,-104.263000488281,3295,US,Carlsbad,KCNM,CNM,NM,America/Denver
19527,KCNU,medium_airport,Chanute Martin Johnson Airport,37.668173,-95.486727,1002,US,Chanute,KCNU,CNU,KS,America/Chicago
19529,KCNY,medium_airport,Canyonlands Regional Airport,38.755001,-109.754997,4557,US,Moab,KCNY,CNY,UT,America/Denver
19530,KCOD,medium_airport,Yellowstone Regional Airport,44.520199,-109.024002,5102,US,Cody,KCOD,COD,WY,America/Denver
19531,KCOE,medium_airport,Coeur D'Alene Airport - Pappy Boyington Field,47.7743,-116.82,2320,US,Coeur d'Alene,KCOE,COE,ID,America/Los_Angeles
3462,KCOF,medium_airport,Patrick Space Force Base,28.2349,-80.6101,8,US,Cocoa Beach,KCOF,COF,FL,America/New_York
19534,KCON,medium_airport,Concord Municipal Airport,43.20270157,-71.50229645,342,US,Concord,KCON,CON,NH,America/New_York
3464,KCOU,medium_airport,Columbia Regional Airport,38.8181,-92.219597,889,US,Columbia,KCOU,COU,MO,America/Chicago
3465,KCPR,medium_airport,Casper-Natrona County International Airport,42.907381,-106.461609,5350,US,Casper,KCPR,CPR,WY,America/Denver
19549,KCRE,medium_airport,Grand Strand Airport,33.8116989136,-78.7238998413,32,US,North Myrtle Beach,KCRE,CRE,SC,America/New_York
19550,KCRG,medium_airport,Jacksonville Executive at Craig Airport,30.3362998962,-81.5143966675,41,US,Jacksonville,KCRG,CRG,FL,America/New_York
3466,KCRP,medium_airport,Corpus Christi International Airport,27.770399,-97.501198,44,US,Corpus Christi,KCRP,CRP,TX,America/Chicago
19552,KCRQ,medium_airport,McClellan-Palomar Airport,33.1283,-117.279999,331,US,Carlsbad,KCRQ,CRQ,CA,America/Los_Angeles
3467,KCRW,medium_airport,Yeager Airport,38.3731,-81.593201,981,US,Charleston,KCRW,CRW,WV,America/New_York
3468,KCSG,medium_airport,Columbus Airport,32.516415,-84.939602,397,US,Columbus,KCSG,CSG,GA,America/New_York
3469,KCSV,medium_airport,Crossville Memorial Airport Whitson Field,35.95131,-85.08499,1881,US,Crossville,KCSV,CSV,TN,America/Chicago
3470,KCTB,medium_airport,Cut Bank International Airport,48.608657,-112.378183,3854,US,Cut Bank,KCTB,CTB,MT,America/Denver
19564,KCUB,medium_airport,Jim Hamilton L.B. Owens Airport,33.970500946,-80.9952011108,193,US,Columbia,KCUB,CUB,SC,America/New_York
19569,KCVN,medium_airport,Clovis Municipal Airport,34.426594,-103.078794,4216,US,Clovis,KCVN,CVN,NM,America/Denver
3472,KCVO,medium_airport,Corvallis Municipal Airport,44.49720001,-123.2900009,250,US,Corvallis,KCVO,CVO,OR,America/Los_Angeles
3473,KCVS,medium_airport,Cannon Air Force Base,34.382801,-103.321999,4295,US,Clovis,KCVS,CVS,NM,America/Denver
19571,KCWA,medium_airport,Central Wisconsin Airport,44.777448,-89.670238,1277,US,Mosinee,KCWA,CWA,WI,America/Chicago
3475,KCXO,medium_airport,Conroe-North Houston Regional Airport,30.351801,-95.414497,245,US,Houston,KCXO,CXO,TX,America/Chicago
19577,KCXP,medium_airport,Carson Airport,39.194331,-119.734312,4697,US,Carson City,KCXP,CXP,NV,America/Los_Angeles
3476,KCYS,medium_airport,Cheyenne Regional Jerry Olson Field,41.155701,-104.811997,6159,US,Cheyenne,KCYS,CYS,WY,America/Denver
3477,KDAA,medium_airport,Davison Army Air Field,38.7150001526,-77.1809997559,73,US,Fort Belvoir,KDAA,DAA,VA,America/New_York
3478,KDAB,medium_airport,Daytona Beach International Airport,29.18255,-81.059464,34,US,Daytona Beach,KDAB,DAB,FL,America/New_York
19615,KDAG,medium_airport,Barstow Daggett Airport,34.85369873,-116.7870026,1930,US,Daggett,KDAG,DAG,CA,America/Los_Angeles
3480,KDAN,medium_airport,Danville Regional Airport,36.572899,-79.336098,571,US,Danville,KDAN,DAN,VA,America/New_York
3481,KDAY,medium_airport,James M. Cox Dayton International Airport,39.902401,-84.219398,1009,US,Dayton,KDAY,DAY,OH,America/New_York
3482,KDBQ,medium_airport,Dubuque Regional Airport,42.402,-90.709503,1077,US,Dubuque,KDBQ,DBQ,IA,America/Chicago
3484,KDDC,medium_airport,Dodge City Regional Airport,37.7634010314941,-99.9655990600586,2594,US,Dodge City,KDDC,DDC,KS,America/Chicago
3485,KDEC,medium_airport,Decatur Airport,39.8345985412597,-88.8656997680664,682,US,Decatur,KDEC,DEC,IL,America/Chicago
3487,KDET,medium_airport,Coleman A. Young Municipal Airport,42.40919876,-83.00990295,626,US,Detroit,,DET,MI,America/Detroit
3489,KDHN,medium_airport,Dothan Regional Airport,31.3213005065917,-85.4496002197265,401,US,Dothan,KDHN,DHN,AL,America/Chicago
19628,KDHT,medium_airport,Dalhart Municipal Airport,36.0225982666,-102.54699707,3991,US,Dalhart,KDHT,DHT,TX,America/Chicago
19630,KDIK,medium_airport,Dickinson Theodore Roosevelt Regional Airport,46.797533,-102.801905,2592,US,Dickinson,KDIK,DIK,ND,America/Denver
3490,KDLF,medium_airport,Laughlin Air Force Base,29.359501,-100.778002,1082,US,Del Rio,KDLF,DLF,TX,America/Chicago
3491,KDLH,medium_airport,Duluth International Airport,46.841873,-92.198746,1428,US,Duluth,KDLH,DLH,MN,America/Chicago
19640,KDLS,medium_airport,Columbia Gorge Regional Airport,45.620979,-121.170777,247,US,Dallesport / The Dalles,KDLS,DLS,OR,America/Los_Angeles
3492,KDMA,medium_airport,Davis Monthan Air Force Base,32.1665000916,-110.883003235,2704,US,Tucson,KDMA,DMA,AZ,America/Phoenix
3493,KDMN,medium_airport,Deming Municipal Airport,32.262298584,-107.721000671,4314,US,Deming,KDMN,DMN,NM,America/Denver
19644,KDNL,medium_airport,Daniel Field,33.4664993286,-82.0393981934,423,US,Augusta,KDNL,DNL,GA,America/New_York
3494,KDOV,medium_airport,Dover Civil Air Terminal/Dover Air Force Base,39.129501,-75.466003,24,US,Dover,KDOV,DOV,DE,America/New_York
19648,KDPA,medium_airport,Dupage Airport,41.90779877,-88.24859619,759,US,Chicago/West Chicago,KDPA,DPA,IL,America/Chicago
19652,KDRA,medium_airport,Desert Rock Airport,36.6194,-116.032997,3314,US,Mercury,KDRA,NV65,NV,America/Los_Angeles
3495,KDRI,medium_airport,Beauregard Regional Airport,30.831699,-93.339897,202,US,DeRidder,KDRI,DRI,LA,America/Chicago
19654,KDRO,medium_airport,Durango La Plata County Airport,37.151501,-107.753998,6685,US,Durango,KDRO,DRO,CO,America/Denver
19655,KDRT,medium_airport,Del Rio International Airport,29.3742008209,-100.927001953,1002,US,Del Rio,KDRT,DRT,TX,America/Chicago
19661,KDTS,medium_airport,Destin Executive Airport,30.400101,-86.471497,23,US,Destin,KDTS,DTS,FL,America/Chicago
19662,KDUA,medium_airport,Durant Regional Airport - Eaker Field,33.939675,-96.395072,699,US,Durant,KDUA,DUA,OK,America/Chicago
19664,KDUG,medium_airport,Bisbee Douglas International Airport,31.464139,-109.60456,4154,US,Douglas Bisbee,KDUG,DUG,AZ,America/Phoenix
3498,KDUJ,medium_airport,DuBois Regional Airport,41.17829895,-78.8986969,1817,US,Dubois,KDUJ,DUJ,PA,America/New_York
19668,KDVL,medium_airport,Devils Lake Regional Airport,48.115454,-98.908796,1456,US,Devils Lake,KDVL,DVL,ND,America/Chicago
19676,KDXR,medium_airport,Danbury Municipal Airport,41.371656,-73.482227,458,US,Danbury,KDXR,DXR,CT,America/New_York
3499,KDYS,medium_airport,Dyess Air Force Base,32.420799,-99.854599,1789,US,Abilene,KDYS,DYS,TX,America/Chicago
19716,KEAR,medium_airport,Kearney Regional Airport,40.727001,-99.006798,2131,US,Kearney,KEAR,EAR,NE,America/Chicago
19717,KEAT,medium_airport,Pangborn Memorial Airport,47.398899,-120.207001,1249,US,Wenatchee,KEAT,EAT,WA,America/Los_Angeles
3501,KEAU,medium_airport,Chippewa Valley Regional Airport,44.8657989501953,-91.4842987060546,913,US,Eau Claire,KEAU,EAU,WI,America/Chicago
3502,KECG,medium_airport,Elizabeth City Regional Airport & Coast Guard Air Station,36.260601,-76.174599,11,US,Elizabeth City,KECG,ECG,NC,America/New_York
46530,KECP,medium_airport,Northwest Florida Beaches International Airport,30.357106,-85.795414,69,US,Panama City Beach,KECP,ECP,FL,America/Chicago
45955,KEDC,medium_airport,Austin Executive Airport,30.398049,-97.566909,620,US,Pflugerville,KEDC,EDC,TX,America/Chicago
3503,KEDW,medium_airport,Edwards Air Force Base,34.910781,-117.886391,2312,US,Edwards,KEDW,EDW,CA,America/Los_Angeles
19727,KEED,medium_airport,Needles Airport,34.7663002014,-114.623001099,983,US,Needles,KEED,EED,CA,America/Los_Angeles
3504,KEEN,medium_airport,Dillant Hopkins Airport,42.898399,-72.270798,488,US,Keene,KEEN,EEN,NH,America/New_York
19729,KEET,medium_airport,Shelby County Airport,33.17699814,-86.78279877,586,US,Alabaster,,EET,AL,America/Chicago
19731,KEFD,medium_airport,Ellington Airport,29.6072998047,-95.1587982178,32,US,Houston,KEFD,EFD,TX,America/Chicago
3505,KEGE,medium_airport,Eagle County Regional Airport,39.64260101,-106.9179993,6548,US,Eagle,KEGE,EGE,CO,America/Denver
19735,KEGI,medium_airport,Duke Field,30.65040016,-86.52290344,191,US,Crestview,KEGI,EGI,FL,America/Chicago
3507,KEKN,medium_airport,Elkins-Randolph County Regional Airport,38.889759,-79.857651,1987,US,Elkins,KEKN,EKN,WV,America/New_York
3508,KEKO,medium_airport,Elko Regional Airport,40.8249015808105,-115.791999816894,5140,US,Elko,KEKO,EKO,NV,America/Los_Angeles
3509,KELD,medium_airport,South Arkansas Regional Airport at Goodwin Field,33.221001,-92.813301,277,US,El Dorado,KELD,ELD,AR,America/Chicago
3510,KELM,medium_airport,Elmira Corning Regional Airport,42.1599006652832,-76.8916015625,954,US,Elmira/Corning,KELM,ELM,NY,America/New_York
3511,KELO,medium_airport,Ely Municipal Airport,47.82450104,-91.83070374,1456,US,Ely,KELO,ELO,MN,America/Chicago
19753,KELY,medium_airport,Ely Airport Yelland Field,39.29970169,-114.8420029,6259,US,Ely,KELY,ELY,NV,America/Los_Angeles
3513,KEND,medium_airport,Vance Air Force Base,36.339199,-97.916496,1307,US,Enid,KEND,END,OK,America/Chicago
19760,KENV,medium_airport,Wendover Airport,40.7187004089,-114.03099823,4237,US,Wendover,KENV,ENV,UT,America/Denver
3514,KENW,medium_airport,Kenosha Regional Airport,42.59569931,-87.92780304,742,US,Kenosha,KENW,ENW,WI,America/Chicago
3515,KERI,medium_airport,Erie International Tom Ridge Field,42.083127,-80.173867,732,US,Erie,KERI,ERI,PA,America/New_York
19770,KESC,medium_airport,Delta County Airport,45.723199,-87.088623,609,US,Escanaba,KESC,ESC,MI,America/Detroit
3516,KESF,medium_airport,Esler Army Airfield / Esler Regional Airport,31.394266,-92.294082,112,US,Alexandria,KESF,ESF,LA,America/Chicago
3517,KEUG,medium_airport,Eugene Airport,44.124599,-123.211998,374,US,Eugene,KEUG,EUG,OR,America/Los_Angeles
3518,KEVV,medium_airport,Evansville Regional Airport,38.0369987488,-87.5324020386,418,US,Evansville,KEVV,EVV,IN,America/Chicago
19782,KEVW,medium_airport,Evanston-Uinta County Airport-Burns Field,41.27479935,-111.0350037,7143,US,Evanston,KEVW,EVW,WY,America/Denver
3519,KEWB,medium_airport,New Bedford Regional Airport,41.6761016845703,-70.9569015502929,80,US,New Bedford,KEWB,EWB,MA,America/New_York
3520,KEWN,medium_airport,Coastal Carolina Regional Airport,35.0730018616,-77.0429000853999,18,US,New Bern,KEWN,EWN,NC,America/New_York
3522,KEYW,medium_airport,Key West International Airport,24.556119,-81.759579,3,US,Key West,KEYW,EYW,FL,America/New_York
3523,KFAR,medium_airport,Hector International Airport,46.9207,-96.815804,902,US,Fargo,KFAR,FAR,ND,America/Chicago
3525,KFAY,medium_airport,Fayetteville Regional Airport - Grannis Field,34.991199,-78.880302,189,US,Fayetteville,KFAY,FAY,NC,America/New_York
3526,KFBG,medium_airport,Simmons Army Air Field,35.13180161,-78.93669891,244,US,Fort Bragg,KFBG,FBG,NC,America/New_York
19851,KFCS,medium_airport,Butts AAF (Fort Carson) Air Field,38.67839813,-104.7570038,5838,US,Fort Carson,KFCS,FCS,CO,America/Denver
19857,KFDY,medium_airport,Findlay Airport,41.0135002136,-83.6687011719,813,US,Findlay,KFDY,FDY,OH,America/New_York
3528,KFFO,medium_airport,Wright-Patterson Air Force Base,39.826099,-84.048302,823,US,Dayton,KFFO,FFO,OH,America/New_York
3529,KFHU,medium_airport,Sierra Vista Municipal Airport / Libby Army Air Field,31.587383,-110.348225,4719,US,Fort Huachuca / Sierra Vista,KFHU,FHU,AZ,America/Phoenix
19872,KFKL,medium_airport,Venango Regional Airport,41.3778991699,-79.8603973389,1540,US,Franklin,KFKL,FKL,PA,America/New_York
3530,KFLG,medium_airport,Flagstaff Pulliam Airport,35.139757,-111.669826,7014,US,Flagstaff,KFLG,FLG,AZ,America/Phoenix
3532,KFLO,medium_airport,Florence Regional Airport,34.1853981018066,-79.7238998413086,146,US,Florence,KFLO,FLO,SC,America/New_York
19881,KFMN,medium_airport,Four Corners Regional Airport,36.741199,-108.230003,5506,US,Farmington,KFMN,FMN,NM,America/Denver
19882,KFMY,medium_airport,Page Field,26.58659935,-81.8632965087999,17,US,Fort Myers,KFMY,FMY,FL,America/New_York
19885,KFNL,medium_airport,Northern Colorado Regional Airport,40.44969,-105.011272,5016,US,Loveland,KFNL,FNL,CO,America/Denver
3535,KFNT,medium_airport,Bishop International Airport,42.969294,-83.743355,782,US,Flint,KFNT,FNT,MI,America/Detroit
3536,KFOD,medium_airport,Fort Dodge Regional Airport,42.552624,-94.191237,1156,US,Fort Dodge,KFOD,FOD,IA,America/Chicago
3537,KFOE,medium_airport,Topeka Regional Airport,38.950901,-95.663597,1078,US,Topeka,KFOE,FOE,KS,America/Chicago
3538,KFPR,medium_airport,Treasure Coast International Airport,27.4951,-80.368301,24,US,Fort Pierce,KFPR,FPR,FL,America/New_York
3539,KFRG,medium_airport,Republic Airport,40.728576,-73.414267,82,US,East Farmingdale,KFRG,FRG,NY,America/New_York
3540,KFRI,medium_airport,Marshall Army Air Field,39.053021,-96.764202,1065,US,Fort Riley (Junction City),KFRI,FRI,KS,America/Chicago
3541,KFSD,medium_airport,Sioux Falls Regional Airport,43.585463,-96.741152,1429,US,Sioux Falls,KFSD,FSD,SD,America/Chicago
3542,KFSI,medium_airport,Henry Post Army Air Field,34.649799,-98.402199,1189,US,Fort Sill,KFSI,FSI,OK,America/Chicago
3543,KFSM,medium_airport,Fort Smith Regional Airport,35.336601,-94.367401,469,US,Fort Smith,KFSM,FSM,AR,America/Chicago
19900,KFST,medium_airport,Fort Stockton Pecos County Airport,30.9157009125,-102.916000366,3011,US,Fort Stockton,KFST,FST,TX,America/Chicago
3544,KFTK,medium_airport,Godman Army Air Field,37.9071006775,-85.9720993042,756,US,Fort Knox,KFTK,FTK,KY,America/New_York
3545,KFTW,medium_airport,Fort Worth Meacham International Airport,32.819919,-97.360818,710,US,Fort Worth,KFTW,FTW,TX,America/Chicago
3546,KFTY,medium_airport,Fulton County Airport Brown Field,33.7790985107,-84.5214004517,841,US,Atlanta,KFTY,FTY,GA,America/New_York
3547,KFWA,medium_airport,Fort Wayne International Airport,40.978896,-85.194465,814,US,Fort Wayne,KFWA,FWA,IN,America/Indiana/Indianapolis
19912,KFXE,medium_airport,Fort Lauderdale Executive Airport,26.1972999573,-80.1707000732,13,US,Fort Lauderdale,KFXE,FXE,FL,America/New_York
3548,KFYV,medium_airport,Drake Field,36.0051002502441,-94.1700973510742,1251,US,Fayetteville,KFYV,FYV,AR,America/Chicago
19929,KGCC,medium_airport,Northeast Wyoming Regional Airport,44.3489,-105.539001,4365,US,Gillette,KGCC,GCC,WY,America/Denver
3550,KGCK,medium_airport,Garden City Regional Airport,37.9275016785,-100.723999023,2891,US,Garden City,KGCK,GCK,KS,America/Chicago
3551,KGCN,medium_airport,Grand Canyon National Park Airport,35.9524,-112.147003,6609,US,Grand Canyon - Tusayan,KGCN,GCN,AZ,America/Phoenix
19936,KGDV,medium_airport,Dawson Community Airport,47.137658,-104.80691,2458,US,Glendive,KGDV,GDV,MT,America/Denver
3553,KGFK,medium_airport,Grand Forks International Airport,47.949299,-97.176102,845,US,Grand Forks,KGFK,GFK,ND,America/Chicago
3554,KGFL,medium_airport,Floyd Bennett Memorial Airport,43.3412017822,-73.6102981567,328,US,Glens Falls,KGFL,GFL,NY,America/New_York
3555,KGGG,medium_airport,East Texas Regional Airport,32.3839988708496,-94.7115020751953,365,US,Longview,KGGG,GGG,TX,America/Chicago
3556,KGGW,medium_airport,Glasgow Valley County Airport Wokal Field,48.212502,-106.614998,2296,US,Glasgow,KGGW,GGW,MT,America/Denver
3557,KGJT,medium_airport,Grand Junction Regional Airport,39.126663,-108.529387,4858,US,Grand Junction,KGJT,GJT,CO,America/Denver
19956,KGLD,medium_airport,Goodland Municipal Airport,39.370701,-101.699753,3656,US,Goodland,KGLD,GLD,KS,America/Denver
19958,KGLH,medium_airport,Mid Delta Regional Airport,33.482899,-90.985603,131,US,Greenville,KGLH,GLH,MS,America/Chicago
3558,KGLS,medium_airport,Scholes International At Galveston Airport,29.265301,-94.860397,6,US,Galveston,KGLS,GLS,TX,America/Chicago
19963,KGMU,medium_airport,Greenville Downtown Airport,34.847903,-82.350217,1048,US,Greenville,KGMU,GMU,SC,America/New_York
3559,KGNV,medium_airport,Gainesville Regional Airport,29.6900997162,-82.2717971802,152,US,Gainesville,KGNV,GNV,FL,America/New_York
3560,KGON,medium_airport,Groton New London Airport,41.330101,-72.045097,9,US,Groton,KGON,GON,CT,America/New_York
3527,KGPI,medium_airport,Glacier Park International Airport,48.310501,-114.255997,2977,US,Kalispell,KGPI,GPI,MT,America/Denver
3561,KGPT,medium_airport,Gulfport Biloxi International Airport,30.405582,-89.069836,28,US,Gulfport,KGPT,GPT,MS,America/Chicago
3562,KGRB,medium_airport,Austin Straubel International Airport,44.483459,-88.130805,695,US,Green Bay,KGRB,GRB,WI,America/Chicago
3563,KGRF,medium_airport,Gray Army Air Field,47.07920074,-122.5810013,300,US,Fort Lewis/Tacoma,KGRF,GRF,WA,America/Los_Angeles
3564,KGRI,medium_airport,Central Nebraska Regional Airport,40.9674987792968,-98.3096008300781,1847,US,Grand Island,KGRI,GRI,NE,America/Chicago
3565,KGRK,medium_airport,Killeen Regional Airport / Robert Gray Army Airfield,31.0672,-97.828903,1015,US,Fort Cavazos,KGRK,GRK,TX,America/Chicago
3567,KGSB,medium_airport,Seymour Johnson Air Force Base,35.339401,-77.960602,109,US,Goldsboro,KGSB,GSB,NC,America/New_York
3569,KGSP,medium_airport,Greenville-Spartanburg International Airport,34.895699,-82.218903,964,US,Greenville/Greer/Spartanburg,KGSP,GSP,SC,America/New_York
3570,KGTB,medium_airport,Wheeler Sack Army Air Field,44.055599,-75.719498,688,US,Fort Drum,KGTB,GTB,NY,America/New_York
3571,KGTF,medium_airport,Great Falls International Airport,47.481998,-111.371002,3680,US,Great Falls,KGTF,GTF,MT,America/Denver
19982,KGTR,medium_airport,Golden Triangle Regional Airport,33.450298,-88.5914,264,US,Columbus/W Point/Starkville,KGTR,GTR,MS,America/Chicago
19984,KGUC,medium_airport,Gunnison Crested Butte Regional Airport,38.534672,-106.934566,7680,US,Gunnison,KGUC,GUC,CO,America/Denver
3572,KGUP,medium_airport,Gallup Municipal Airport,35.511653,-108.788166,6472,US,Gallup,KGUP,GUP,NM,America/Denver
3573,KGUS,medium_airport,Grissom Air Reserve Base,40.648102,-86.1521,812,US,Peru,KGUS,GUS,IN,America/Indiana/Indianapolis
19985,KGUY,medium_airport,Guymon Municipal Airport,36.6851005554,-101.508003235,3123,US,Guymon,KGUY,GUY,OK,America/Chicago
3574,KGWO,medium_airport,Greenwood–Leflore Airport,33.495025,-90.088204,162,US,Greenwood,KGWO,GWO,MS,America/Chicago
19997,KGYI,medium_airport,North Texas Regional Airport Perrin Field,33.7141,-96.673698,749,US,Denison,KGYI,GYI,TX,America/Chicago
3575,KGYY,medium_airport,Gary/Chicago International Airport,41.617087,-87.413206,591,US,Gary,KGYY,GYY,IN,America/Chicago
20027,KHBG,medium_airport,Hattiesburg Bobby L Chain Municipal Airport,31.26479912,-89.25279999,151,US,Hattiesburg,KHBG,HBG,MS,America/Chicago
20029,KHBR,medium_airport,Hobart Regional Airport,34.991317,-99.051313,1563,US,Hobart,KHBR,HBR,OK,America/Chicago
20038,KHDN,medium_airport,Yampa Valley Airport,40.481201,-107.218002,6606,US,Hayden,KHDN,HDN,CO,America/Denver
20041,KHEF,medium_airport,Washington Manassas Harry P. Davis Field,38.723021,-77.515422,192,US,Manassas,KHEF,HEF,VA,America/New_York
3576,KHFD,medium_airport,Hartford Brainard Airport,41.736698150635,-72.649398803711,18,US,Hartford,KHFD,HFD,CT,America/New_York
3577,KHGR,medium_airport,Hagerstown Regional Richard A Henson Field,39.708771,-77.728014,703,US,Hagerstown,KHGR,HGR,MD,America/New_York
3578,KHHR,medium_airport,Jack Northrop Field Hawthorne Municipal Airport,33.922798,-118.334999,66,US,Hawthorne,KHHR,HHR,CA,America/Los_Angeles
3579,KHIB,medium_airport,Range Regional Airport,47.384831,-92.836905,1354,US,Hibbing,KHIB,HIB,MN,America/Chicago
3580,KHIF,medium_airport,Hill Air Force Base,41.12403,-111.973086,4789,US,Ogden,KHIF,HIF,UT,America/Denver
20053,KHII,medium_airport,Lake Havasu City Airport,34.570506,-114.357745,783,US,Lake Havasu City,KHII,HII,AZ,America/Phoenix
20054,KHIO,medium_airport,Portland Hillsboro Airport,45.540401,-122.949997,208,US,Portland,KHIO,HIO,OR,America/Los_Angeles
3581,KHKY,medium_airport,Hickory Regional Airport,35.74110031,-81.38950348,1190,US,Hickory,KHKY,HKY,NC,America/New_York
20061,KHLG,medium_airport,Wheeling Ohio County Airport,40.1749992371,-80.6463012695,1195,US,Wheeling,KHLG,HLG,WV,America/New_York
3582,KHLN,medium_airport,Helena Regional Airport,46.6068,-111.983002,3877,US,Helena,KHLN,HLN,MT,America/Denver
3584,KHMN,medium_airport,Holloman Air Force Base,32.852501,-106.107002,4093,US,Alamogordo,KHMN,HMN,NM,America/Denver
20071,KHOB,medium_airport,Lea County Regional Airport,32.6875,-103.217003,3661,US,Hobbs,KHOB,HOB,NM,America/Denver
3585,KHON,medium_airport,Huron Regional Airport,44.385201,-98.2285,1289,US,Huron,KHON,HON,SD,America/Chicago
3586,KHOP,medium_airport,Campbell Army Airfield (Fort Campbell),36.674154,-87.48974,573,US,Fort Campbell,KHOP,HOP,KY,America/Chicago
3587,KHOT,medium_airport,Memorial Field Airport,34.4788,-93.096262,540,US,Hot Springs,KHOT,HOT,AR,America/Chicago
3589,KHPN,medium_airport,Westchester County Airport,41.0670013427734,-73.7076034545898,439,US,White Plains,KHPN,HPN,NY,America/New_York
3590,KHQM,medium_airport,Bowerman Airport,46.9711990355999,-123.93699646,18,US,Hoquiam,KHQM,HQM,WA,America/Los_Angeles
3591,KHRL,medium_airport,Valley International Airport,26.2285003662109,-97.6544036865234,36,US,Harlingen,KHRL,HRL,TX,America/Chicago
3592,KHRO,medium_airport,Boone County Airport,36.2615013122558,-93.1547012329101,1365,US,Harrison,KHRO,HRO,AR,America/Chicago
20081,KHRT,medium_airport,Hurlburt Field,30.427799,-86.689301,38,US,Mary Esther,,HRT,FL,America/Chicago
3593,KHST,medium_airport,Homestead Air Reserve Base,25.4886,-80.383598,5,US,Homestead,KHST,HST,FL,America/New_York
3594,KHSV,medium_airport,Huntsville International Airport,34.636244,-86.774378,629,US,Huntsville,KHSV,HSV,AL,America/Chicago
3595,KHTS,medium_airport,Tri-State Airport / Milton J. Ferguson Field,38.366699,-82.557999,828,US,Huntington,KHTS,HTS,WV,America/New_York
3596,KHUA,medium_airport,Redstone Army Air Field,34.67869949,-86.68479919,684,US,Redstone Arsnl Huntsville,KHUA,HUA,AL,America/Chicago
3597,KHUF,medium_airport,"Terre Haute Regional Airport, Hulman Field",39.4515,-87.307602,589,US,Terre Haute,,HUF,IN,America/Indiana/Indianapolis
20095,KHUL,medium_airport,Houlton International Airport,46.1231002808,-67.792098999,489,US,Houlton,KHUL,HUL,ME,America/New_York
3598,KHUT,medium_airport,Hutchinson Municipal Airport,38.0654983521,-97.8606033325,1543,US,Hutchinson,KHUT,HUT,KS,America/Chicago
3599,KHVN,medium_airport,Tweed New Haven Airport,41.262869,-72.887694,12,US,New Haven,KHVN,HVN,CT,America/New_York
20099,KHVR,medium_airport,Havre City County Airport,48.541387,-109.762859,2591,US,Havre,KHVR,HVR,MT,America/Denver
20105,KHXD,medium_airport,Hilton Head Airport,32.2244,-80.697502,19,US,Hilton Head Island,KHXD,HXD,SC,America/New_York
3600,KHYA,medium_airport,Cape Cod Gateway Airport,41.6693,-70.280403,54,US,Hyannis,KHYA,HYA,MA,America/New_York
20107,KHYI,medium_airport,San Marcos Regional Airport,29.8927,-97.862999,597,US,San Marcos,,HYI,TX,America/Chicago
